,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name
3626,1,sli,Jalapeño (about 1/2 inch slice),General,0,647,Ciquita Picante
3627,22.180125,ml,Lime juice,General,0,647,Ciquita Picante
3628,22.180125,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,647,Ciquita Picante
3629,2,ds,Orange bitters,General,0,647,Ciquita Picante
3630,2,bsp,Agave Syrup,General,0,647,Ciquita Picante
3631,59.147,ml,Ginger beer,General,0,647,Ciquita Picante
3632,29.5735,ml,"Spiced Rum, Kraken",Rum,2,648,Citrus Fever
3633,29.5735,ml,"Light rum, Plantation 3 Star",Rum,2,648,Citrus Fever
3634,22.180125,ml,"Triple sec, Cointreau",Liqueur,10,648,Citrus Fever
3635,22.180125,ml,Grapefruit syrup,General,0,648,Citrus Fever
3636,14.78675,ml,Lemon juice,General,0,648,Citrus Fever
3637,2,ds,Cardamom bitters,General,0,648,Citrus Fever
3638,44.36025,ml,"Jamaican rum, Myers's Dark",Rum,2,649,The Claymore
3639,29.5735,ml,Drambuie (or Glayva),Liqueur,10,649,The Claymore
3640,59.147,ml,Lemon juice,General,0,649,The Claymore
3641,14.78675,ml,Simple syrup (1:1),General,0,649,The Claymore
3642,2,ds,"Bitters, Angostura orange",General,0,649,The Claymore
3643,44.36025,ml,"Bourbon, Bulleit",Whisky,4,650,Clemen-thyme Sour
3644,14.78675,ml,Amaro Montenegro,Liqueur,10,650,Clemen-thyme Sour
3645,29.5735,ml,Lemon juice,General,0,650,Clemen-thyme Sour
3646,1,T,Citrus fruit (Clementine purée),General,0,650,Clemen-thyme Sour
3647,1,t,Sugar,General,0,650,Clemen-thyme Sour
3648,1,t,Thyme,Garnish,11,650,Clemen-thyme Sour
3649,1,,Egg white,General,0,650,Clemen-thyme Sour
3650,44.36025,ml,Blanco tequila (100% agave),Tequila,6,651,Clock Water and Smoke
3651,14.78675,ml,Gran Classico,General,0,651,Clock Water and Smoke
3652,9.857833333333332,ml,Crème Yvette,Liqueur,10,651,Clock Water and Smoke
3653,22.180125,ml,Lime juice,General,0,651,Clock Water and Smoke
3654,9.857833333333332,ml,Agave Syrup,General,0,651,Clock Water and Smoke
3655,1⁄2,t,"Mezcal, Del Maguey",Mezcal,20,651,Clock Water and Smoke
3656,12,dr,Hellfire Habanero Shrub,General,0,651,Clock Water and Smoke
3657,1,,Blackberry,Garnish,11,651,Clock Water and Smoke
3658,59.147,ml,Gin,Gin,1,652,Close Enough For Jazz
3659,22.180125,ml,Fino sherry (or Manzanilla),Wine,8,652,Close Enough For Jazz
3660,7.393375,ml,Honey syrup (1:1),General,0,652,Close Enough For Jazz
3661,1,rinse,Absinthe,Spirits,21,652,Close Enough For Jazz
3662,1,twst,Lemon peel,Garnish,11,652,Close Enough For Jazz
3663,29.5735,ml,Fernet Branca,Spirits,21,653,Clown Car
3664,29.5735,ml,Campari,Liqueur,10,653,Clown Car
3665,14.78675,ml,Passion fruit syrup,General,0,653,Clown Car
3666,14.78675,ml,Honey syrup (1:1),General,0,653,Clown Car
3667,14.78675,ml,Lemon juice,General,0,653,Clown Car
3668,1,twst,Orange peel,Garnish,11,653,Clown Car
3669,44.36025,ml,Gin,Gin,1,654,The Club Cocktail (from the University Club of St. Louis)
3670,29.5735,ml,Simple syrup,General,0,654,The Club Cocktail (from the University Club of St. Louis)
3671,29.5735,ml,Lime juice,General,0,654,The Club Cocktail (from the University Club of St. Louis)
3672,6,ds,Peychaud's Bitters,General,0,654,The Club Cocktail (from the University Club of St. Louis)
3673,88.7205,ml,"Coconut Water, Sarap",General,0,655,Clumsy Toasted Coconut Punch
3674,44.36025,ml,"Nicaraguan Rum, Flor de Caña 7",Rum,2,655,Clumsy Toasted Coconut Punch
3675,29.5735,ml,"Applejack, Lairds",Brandy,5,655,Clumsy Toasted Coconut Punch
3676,7.393375,ml,"Allspice Dram, St. Elizabeth",Liqueur,10,655,Clumsy Toasted Coconut Punch
3677,29.5735,ml,"Venezuelan rum, Diplomatico",Rum,2,656,Coffee Cobbler
3678,14.78675,ml,"Coffee liqueur, Mr. Black",Liqueur,10,656,Coffee Cobbler
3679,7.393375,ml,"Orange liqueur, Grand Marnier",Liqueur,10,656,Coffee Cobbler
3680,7.393375,ml,Simple syrup,General,0,656,Coffee Cobbler
3681,7.393375,ml,Lemon juice,General,0,656,Coffee Cobbler
3682,29.5735,ml,"Coffee liqueur, Caffé Borghetti espresso liqueur",Liqueur,10,657,Coffee's For Closers
3683,29.5735,ml,Averna,Liqueur,10,657,Coffee's For Closers
3684,29.5735,ml,Bénédictine,General,0,657,Coffee's For Closers
3685,1,,Whole Egg,General,0,657,Coffee's For Closers
3686,1,pn,Nutmeg,Garnish,11,657,Coffee's For Closers
3687,44.36025,ml,"Bourbon, Elijah Craig (12 Year Bourbon)",Whisky,4,658,The Colevardier
3688,22.180125,ml,Suze,Liqueur,10,658,The Colevardier
3689,22.180125,ml,Ramazzotti,Liqueur,10,658,The Colevardier
3690,59.147,ml,"Rye, Rittenhouse",Whisky,4,659,Collette's Panacea
3691,29.5735,ml,"Dry vermouth, Dolin",Wine,8,659,Collette's Panacea
3692,14.78675,ml,Ginger syrup,General,0,659,Collette's Panacea
3693,2,ds,"Orange bitters, Regans' orange bitters",General,0,659,Collette's Panacea
3694,44.36025,ml,"Bourbon, Old Forester",Whisky,4,660,Colonel Grey
3695,29.5735,ml,Earl Grey Tea Syrup,General,0,660,Colonel Grey
3696,22.180125,ml,Lemon juice,General,0,660,Colonel Grey
3697,1,spl,Soda water,General,0,660,Colonel Grey
3698,1,twst,Lemon peel,General,0,660,Colonel Grey
3699,88.7205,ml,"Gin, Hendrick's",Gin,1,661,La Coloniale
3700,59.147,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,661,La Coloniale
3701,1,sli,Cucumber,Garnish,11,661,La Coloniale
3702,44.36025,ml,Rhum Agricole,Rum,2,662,Comings and Goings
3703,22.180125,ml,Fino sherry,Wine,8,662,Comings and Goings
3704,14.78675,ml,Apricot liqueur,Liqueur,10,662,Comings and Goings
3705,7.393375,ml,Strega,Liqueur,10,662,Comings and Goings
3706,1,ds,"Bitters, Angostura",General,0,662,Comings and Goings
3707,1,twst,Orange peel,Garnish,11,662,Comings and Goings
3708,49.28916666666666,ml,"Light rum, Bacardi",Rum,2,663,Companion
3709,2,t,"Dry vermouth, Noilly Prat",Wine,8,663,Companion
3710,19.715666666666664,ml,Lemon juice,General,0,663,Companion
3711,14.78675,ml,Honey syrup,General,0,663,Companion
3712,14.78675,ml,Pear puree,General,0,663,Companion
3713,1,pn,Black peppercorns,General,0,663,Companion
3714,44.36025,ml,Bourbon,Whisky,4,664,Constantinople
3715,29.5735,ml,Fig liqueur,Liqueur,10,664,Constantinople
3716,14.78675,ml,Sweet vermouth (Infused with coffee),Wine,8,664,Constantinople
3717,14.78675,ml,Sweet vermouth,Wine,8,664,Constantinople
3718,2,dr,Liquid smoke,General,0,664,Constantinople
3719,59.147,ml,Gin,Gin,1,665,Continuum
3720,22.180125,ml,Sweet vermouth,Wine,8,665,Continuum
3721,14.78675,ml,"Herbal liqueur, Green Chartreuse",Liqueur,10,665,Continuum
3722,14.78675,ml,Cynar,Liqueur,10,665,Continuum
3723,7.393375,ml,"Curaçao, Pierre Ferrand Dry",Liqueur,10,665,Continuum
3724,1,twst,Orange peel,Garnish,11,665,Continuum
3725,44.36025,ml,Pisco,Brandy,5,666,Contrapposto
3726,44.36025,ml,Mastika,Liqueur,10,666,Contrapposto
3727,7.393375,ml,Lemon juice,General,0,666,Contrapposto
3728,1,ds,"Bitters, Bittermens 'Elemakule Tiki",General,0,666,Contrapposto
3729,1,spg,Mint,Garnish,11,666,Contrapposto
3730,59.147,ml,"Apple brandy, Lairds 7.5",Brandy,5,667,Constable Hook
3731,22.180125,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,667,Constable Hook
3732,14.78675,ml,Maraschino Liqueur,Liqueur,10,667,Constable Hook
3733,1,twst,Lemon peel,General,0,667,Constable Hook
3734,29.5735,ml,Gin (Preferably a juniper-forward London Dry),Gin,1,668,Copper Pagoda
3735,29.5735,ml,Cardamaro,Wine,8,668,Copper Pagoda
3736,14.78675,ml,"Curaçao, Pierre Ferrand Dry",Liqueur,10,668,Copper Pagoda
3737,14.78675,ml,Lemon juice,General,0,668,Copper Pagoda
3738,2,ds,"Bitters, Angostura",General,0,668,Copper Pagoda
3739,29.5735,ml,Rum (Whiskey Barrel aged),Rum,2,669,"Cordial Magnitude, officially."
3740,29.5735,ml,Cynar 70,Liqueur,10,669,"Cordial Magnitude, officially."
3741,14.78675,ml,Strega,Liqueur,10,669,"Cordial Magnitude, officially."
3742,7.393375,ml,"Fernet, Letherbee",Spirits,21,669,"Cordial Magnitude, officially."
3743,7.393375,ml,Agave Syrup,General,0,669,"Cordial Magnitude, officially."
3744,7.393375,ml,Lime juice,General,0,669,"Cordial Magnitude, officially."
3745,7.393375,ml,Black truffle oil,General,0,669,"Cordial Magnitude, officially."
3746,3,spg,Mint,General,0,669,"Cordial Magnitude, officially."
3747,2,ds,"Bitters, Angostura",General,0,669,"Cordial Magnitude, officially."
3748,44.36025,ml,Corn Whiskey,Whisky,4,670,Corn Flower
3749,14.78675,ml,"Blue Curaçao, Senior Curaçao",Liqueur,10,670,Corn Flower
3750,14.78675,ml,Maraschino Liqueur,Liqueur,10,670,Corn Flower
3751,14.78675,ml,Lemon juice,General,0,670,Corn Flower
3752,1,t,Anisette (Meletti),Liqueur,10,670,Corn Flower
3753,29.5735,ml,Fernet Branca,Spirits,21,671,Cornerman
3754,29.5735,ml,Campari,Liqueur,10,671,Cornerman
3755,22.180125,ml,Passion fruit syrup,General,0,671,Cornerman
3756,3,wdg,Lemon,General,0,671,Cornerman
3757,6,lf,Mint,General,0,671,Cornerman
3758,1,pn,Salt,General,0,671,Cornerman
3759,29.5735,ml,Cognac,Brandy,5,672,Corpse Hand
3760,14.78675,ml,Apple Brandy,Brandy,5,672,Corpse Hand
3761,22.180125,ml,Sweet vermouth,Wine,8,672,Corpse Hand
3762,22.180125,ml,Campari,Liqueur,10,672,Corpse Hand
3763,3,ds,"Bitters, Bittermens Xocolatl Mole",General,0,672,Corpse Hand
3764,1,,Cherry,Garnish,11,672,Corpse Hand
3765,29.5735,ml,VeeV Açaí Spirit,Spirits,21,673,Corpse ReVeeVer
3766,14.78675,ml,"Herbal liqueur, Yellow Chartreuse",Liqueur,10,673,Corpse ReVeeVer
3767,14.78675,ml,"Bianco Vermouth, Martini & Rossi",Wine,8,673,Corpse ReVeeVer
3768,14.78675,ml,Grapefruit Vodka (Deep Eddy),Vodka,3,673,Corpse ReVeeVer
3769,22.180125,ml,Grapefruit juice,General,0,673,Corpse ReVeeVer
3770,1,ds,"Bitters, Scrappy's Cardamon",General,0,673,Corpse ReVeeVer
3771,29.5735,ml,Campari,Liqueur,10,674,Corpse Reminder #1
3772,29.5735,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,674,Corpse Reminder #1
3773,29.5735,ml,"Triple sec, Combier L'Original Liqueur D'Orange",Liqueur,10,674,Corpse Reminder #1
3774,29.5735,ml,Lemon juice,General,0,674,Corpse Reminder #1
3775,2,ds,Peychaud's Bitters,General,0,674,Corpse Reminder #1
3776,1,sli,Lemon peel,General,0,674,Corpse Reminder #1
3777,44.36025,ml,"Gold rum, Appleton Special",Rum,2,675,Cosmic Charlie Swizzle
3778,22.180125,ml,Galliano,Liqueur,10,675,Cosmic Charlie Swizzle
3779,22.180125,ml,"Cherry Liqueur, Cherry Heering",Liqueur,10,675,Cosmic Charlie Swizzle
3780,1,t,Absinthe,Spirits,21,675,Cosmic Charlie Swizzle
3781,44.36025,ml,Pineapple juice,General,0,675,Cosmic Charlie Swizzle
3782,22.180125,ml,Lime juice,General,0,675,Cosmic Charlie Swizzle
3783,29.5735,ml,"Bourbon, Four Roses",Whisky,4,676,Corpse Reviver variation #8
3784,29.5735,ml,Orange Curaçao,Liqueur,10,676,Corpse Reviver variation #8
3785,29.5735,ml,"Aromatized wine, Cocchi Vermouth di Torino",Wine,8,676,Corpse Reviver variation #8
3786,29.5735,ml,Lemon juice,General,0,676,Corpse Reviver variation #8
3787,1,twst,Lemon peel,General,0,676,Corpse Reviver variation #8
3788,22.180125,ml,Gin,Gin,1,677,Cotton Sox
3789,22.180125,ml,Pimm's No. 1 Cup,Liqueur,10,677,Cotton Sox
3790,22.180125,ml,"Herbal liqueur, Green Chartreuse",Liqueur,10,677,Cotton Sox
3791,22.180125,ml,Lime juice,General,0,677,Cotton Sox
3792,1,?,"Tonic water, Fever Tree",General,0,677,Cotton Sox
3793,36.966875,ml,"Pisco, Kappa",Brandy,5,678,The Count's Swizzle
3794,22.180125,ml,Campari,Liqueur,10,678,The Count's Swizzle
3795,14.78675,ml,"Falernum, Velvet Falernum",Liqueur,10,678,The Count's Swizzle
3796,14.78675,ml,Strega,Liqueur,10,678,The Count's Swizzle
3797,22.180125,ml,Lemon juice,General,0,678,The Count's Swizzle
3798,1,twst,Lemon peel,Garnish,11,678,The Count's Swizzle
3799,44.36025,ml,"Rhum Agricole, Barbancourt 8",Rum,2,679,Creme de No Swizzle
3800,14.78675,ml,Nocino (Nux Alpina Walnut Liqueur),Liqueur,10,679,Creme de No Swizzle
3801,14.78675,ml,"Crème de Noyaux, Tempus Fugit",Liqueur,10,679,Creme de No Swizzle
3802,14.78675,ml,Crème de Cacao (Tuthilltown Cacao liqueur),Liqueur,10,679,Creme de No Swizzle
3803,7.393375,ml,"Crème de Violette, Rothman & Winter",Liqueur,10,679,Creme de No Swizzle
3804,2,ds,"Bitters, Plum Bitters (Fee Brothers)",General,0,679,Creme de No Swizzle
3805,1,twst,Lemon peel,General,0,679,Creme de No Swizzle
3806,44.36025,ml,Añejo rum (Barbancourt 8 Year),Rum,2,680,Creolita
3807,14.78675,ml,Sweet vermouth,Wine,8,680,Creolita
3808,14.78675,ml,Lime juice,General,0,680,Creolita
3809,7.393375,ml,Bénédictine,General,0,680,Creolita
3810,7.393375,ml,Amer Picon,Liqueur,10,680,Creolita
3811,1,pn,Salt (or 3-5 drop 1:4 saline),General,0,680,Creolita
3812,44.36025,ml,Gin,Gin,1,681,Creole Poet
3813,29.5735,ml,Dry vermouth,Wine,8,681,Creole Poet
3814,7.393375,ml,Bénédictine,General,0,681,Creole Poet
3815,7.393375,ml,Amer Picon,Liqueur,10,681,Creole Poet
3816,2,ds,Orange bitters,General,0,681,Creole Poet
3817,1,twst,Lemon peel,Garnish,11,681,Creole Poet
3818,14.78675,ml,"Rum, Havana Club 7",Rum,2,682,The Crusher
3819,29.5735,ml,Spanish brandy (Fernando de Castilla),Brandy,5,682,The Crusher
3820,22.180125,ml,Averna,Liqueur,10,682,The Crusher
3821,22.180125,ml,"Aromatized wine, Cocchi Vermouth di Torino",Wine,8,682,The Crusher
3822,5,ds,Allspice Tincture,Liqueur,10,682,The Crusher
3823,1,rinse,Absinthe,Spirits,21,683,Cthuhlua
3824,59.147,ml,"Blended Scotch, Black Grouse",Whisky,4,683,Cthuhlua
3825,7.393375,ml,"Coffee liqueur, Kahlua",Liqueur,10,683,Cthuhlua
3826,7.393375,ml,Jägermeister,Liqueur,10,683,Cthuhlua
3827,2,ds,"Bitters, Angostura",General,0,683,Cthuhlua
3828,1,pn,Black Pepper,General,0,683,Cthuhlua
3829,1,sli,Starfruit,Garnish,11,683,Cthuhlua
3830,29.5735,ml,Añejo tequila,Tequila,6,684,Cuatro Naranjas
3831,19.715666666666664,ml,Aperol,Liqueur,10,684,Cuatro Naranjas
3832,9.857833333333332,ml,Campari,Liqueur,10,684,Cuatro Naranjas
3833,9.857833333333332,ml,"Orange liqueur, Clément Créole Shrubb",Liqueur,10,684,Cuatro Naranjas
3834,19.715666666666664,ml,Lime juice,General,0,684,Cuatro Naranjas
3835,1,ds,"Orange bitters, Angostura orange",General,0,684,Cuatro Naranjas
3836,1,,Orange peel,General,0,684,Cuatro Naranjas
3837,1,,Lime peel,General,0,684,Cuatro Naranjas
3838,1,sli,Cucumber,General,0,685,"Cucumber, Salt & Smoke"
3839,29.5735,ml,Pisco,Brandy,5,685,"Cucumber, Salt & Smoke"
3840,29.5735,ml,Mezcal,Mezcal,20,685,"Cucumber, Salt & Smoke"
3841,29.5735,ml,Lemon juice,General,0,685,"Cucumber, Salt & Smoke"
3842,29.5735,ml,Simple syrup,General,0,685,"Cucumber, Salt & Smoke"
3843,1,pn,Salt,General,0,685,"Cucumber, Salt & Smoke"
3844,1,,Egg white,General,0,685,"Cucumber, Salt & Smoke"
3845,3,dr,Peychaud's Bitters,Garnish,11,685,"Cucumber, Salt & Smoke"
3846,118.294,ml,"Gin, Hendrick's",Gin,1,686,Cucumber Lavender Sour Punch
3847,22.180125,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,686,Cucumber Lavender Sour Punch
3848,22.180125,ml,Crème Yvette,Liqueur,10,686,Cucumber Lavender Sour Punch
3849,22.180125,ml,Simple syrup,General,0,686,Cucumber Lavender Sour Punch
3850,29.5735,ml,Lemon juice,General,0,686,Cucumber Lavender Sour Punch
3851,3,sli,Cucumber,General,0,686,Cucumber Lavender Sour Punch
3852,1,pn,"Lavender Tea, Harney and Sons",General,0,686,Cucumber Lavender Sour Punch
3853,44.36025,ml,"Gin, Magellan Blue",Gin,1,687,Cucumberous
3854,22.180125,ml,"Elderflower liqueur, St. Germain",Liqueur,10,687,Cucumberous
3855,22.180125,ml,Cucumber juice,General,0,687,Cucumberous
3856,7.393375,ml,Lime juice,General,0,687,Cucumberous
3857,7.393375,ml,Simple syrup (infused with rosemary),General,0,687,Cucumberous
3858,2,ds,Orange bitters,General,0,687,Cucumberous
3859,44.36025,ml,Brandy (VSOP),Brandy,5,688,Cupid's Revenge Cocktail
3860,14.78675,ml,"Triple sec, Cointreau",Liqueur,10,688,Cupid's Revenge Cocktail
3861,14.78675,ml,"Pomegranate Liqueur, Pama",Liqueur,10,688,Cupid's Revenge Cocktail
3862,14.78675,ml,"Maraschino Liqueur, Luxardo",Liqueur,10,688,Cupid's Revenge Cocktail
3863,14.78675,ml,Lemon juice,General,0,688,Cupid's Revenge Cocktail
3864,29.5735,ml,Champagne,Wine,8,688,Cupid's Revenge Cocktail
3865,1,,Maraschino cherry,General,0,688,Cupid's Revenge Cocktail
3866,29.5735,ml,"Rum, Cruzan Aged Dark",Rum,2,689,Cure for Eric
3867,29.5735,ml,"Virgin Islands Rum, Cruzan Blackstrap",Rum,2,689,Cure for Eric
3868,22.180125,ml,"Ginger liqueur, Domaine de Canton",Liqueur,10,689,Cure for Eric
3869,29.5735,ml,Pineapple juice,General,0,689,Cure for Eric
3870,29.5735,ml,Orange juice,General,0,689,Cure for Eric
3871,7.393375,ml,Lemon juice,General,0,689,Cure for Eric
3872,1,t,Honey,General,0,689,Cure for Eric
3873,1,t,Grade B maple syrup,General,0,689,Cure for Eric
3874,118.294,ml,Water,General,0,689,Cure for Eric
3875,1,ds,Vanilla extract,General,0,689,Cure for Eric
3876,1,,Cinnamon Stick,General,0,689,Cure for Eric
3877,3,,Cloves,General,0,689,Cure for Eric
3878,2,ds,"Bitters, Angostura",General,0,689,Cure for Eric
3879,1,T,Butter,General,0,689,Cure for Eric
3880,1,pn,Nutmeg,General,0,689,Cure for Eric
3881,1,pn,Cinnamon,General,0,689,Cure for Eric
3882,1,pn,Cayenne Pepper,General,0,689,Cure for Eric
3883,1⁄2,t,Lemon zest,General,0,689,Cure for Eric
3884,36.966875,ml,"Rye, Rittenhouse",Whisky,4,690,Curried Away
3885,14.78675,ml,Batavia Arrack,Rum,2,690,Curried Away
3886,22.180125,ml,Lime juice,General,0,690,Curried Away
3887,7.393375,ml,Ginger liqueur,Liqueur,10,690,Curried Away
3888,14.78675,ml,Simple syrup (curry-leaf infused),General,0,690,Curried Away
3889,1,ds,"Bitters, Bar Keep Chinese Bitters",General,0,690,Curried Away
3890,1,lf,Mint,Garnish,11,690,Curried Away
3891,29.5735,ml,"Barbados Rum, Mount Gay Black Barrel",Rum,2,691,Cuttlefish
3892,22.180125,ml,Pisco,Brandy,5,691,Cuttlefish
3893,22.180125,ml,"Aquavit, Linie",Spirits,21,691,Cuttlefish
3894,14.78675,ml,"Corn Whiskey, Mellow Corn",Whisky,4,691,Cuttlefish
3895,7.393375,ml,Ancho Reyes Verde chile liqueur,Liqueur,10,691,Cuttlefish
3896,7.393375,ml,Simple syrup,General,0,691,Cuttlefish
3897,5,ds,Peychaud's Bitters,General,0,691,Cuttlefish
3898,1,rinse,"Pastis, Herbsaint",Spirits,21,691,Cuttlefish
3899,1,twst,Lemon peel,Garnish,11,691,Cuttlefish
3900,59.147,ml,Cynar,Liqueur,10,692,Cynar Sour
3901,7.393375,ml,"Maraschino Liqueur, Luxardo",Liqueur,10,692,Cynar Sour
3902,29.5735,ml,Lemon juice,General,0,692,Cynar Sour
3903,7.393375,ml,Agave Syrup,General,0,692,Cynar Sour
3904,1⁄2,?,Egg white (optional),General,0,692,Cynar Sour
3905,2,sli,Cucumber,Garnish,11,692,Cynar Sour
3906,1,twst,Orange peel,Garnish,11,692,Cynar Sour
3907,44.36025,ml,"Brandy, Korbel (12 yr)",Brandy,5,693,Czech Your Head
3908,29.5735,ml,"Vermouth Rojo, Primitivo Quiles",Wine,8,693,Czech Your Head
3909,22.180125,ml,Becherovka,Liqueur,10,693,Czech Your Head
3910,7.393375,ml,"Peach liqueur, Edmond Briottet",Liqueur,10,693,Czech Your Head
3911,1,dr,"Blackstrap Bitters, Bittercube (full dropper)",General,0,693,Czech Your Head
3912,1,twst,Orange peel,General,0,693,Czech Your Head
3913,44.36025,ml,Dark Rum,Rum,2,694,Czechers in Paradise
3914,44.36025,ml,Becherovka,Liqueur,10,694,Czechers in Paradise
3915,22.180125,ml,Lime juice,General,0,694,Czechers in Paradise
3916,14.78675,ml,Licor 43,Liqueur,10,694,Czechers in Paradise
3917,44.36025,ml,"Bourbon, Wild Turkey 101",Whisky,4,695,Czechattan
3918,14.78675,ml,Becherovka,Liqueur,10,695,Czechattan
3919,14.78675,ml,"Herbal liqueur, Yellow Chartreuse",Liqueur,10,695,Czechattan
3920,14.78675,ml,"Curaçao, Pierre Ferrand Dry",Liqueur,10,695,Czechattan
3921,2,ds,"Bitters, Bitter Truth Orange",General,0,695,Czechattan
3922,59.147,ml,Cognac,Brandy,5,696,d'Essart
3923,2,t,Ginger syrup,General,0,696,d'Essart
3924,1⁄2,t,Cinnamon Syrup,General,0,696,d'Essart
3925,2,t,"Islay Scotch, Lagavulin 16",Whisky,4,696,d'Essart
3926,59.147,ml,"Rum, Privateer",Rum,2,697,Daiquiri-73
3927,22.180125,ml,Lime juice,General,0,697,Daiquiri-73
3928,14.78675,ml,Agave Syrup,General,0,697,Daiquiri-73
3929,7.393375,ml,Honey syrup (1:1),General,0,697,Daiquiri-73
3930,1,,Egg white,General,0,697,Daiquiri-73
3931,3,dr,"Bitters, Bitter Truth Creole",General,0,697,Daiquiri-73
3932,1,sli,Lime,Garnish,11,697,Daiquiri-73
3933,59.147,ml,"Bourbon, Four Roses Small Batch",Whisky,4,698,Daisy Duke
3934,29.5735,ml,Lemon juice,General,0,698,Daisy Duke
3935,14.78675,ml,Passion fruit syrup,General,0,698,Daisy Duke
3936,14.78675,ml,Honey syrup (3:1),General,0,698,Daisy Duke
3937,29.5735,ml,Soda water,General,0,698,Daisy Duke
3938,44.36025,ml,Rhum Agricole (Rhum JM Blanc),Rum,2,699,Dakkar Grotto
3939,14.78675,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,699,Dakkar Grotto
3940,14.78675,ml,Green Tea Syrup,General,0,699,Dakkar Grotto
3941,14.78675,ml,Lime juice,General,0,699,Dakkar Grotto
3942,1,twst,Grapefruit peel,Garnish,11,699,Dakkar Grotto
3943,44.36025,ml,Blanco tequila (Gran Centenario),Tequila,6,700,"Dammit, Jen!"
3944,22.180125,ml,Tamarind syrup,General,0,700,"Dammit, Jen!"
3945,22.180125,ml,Lemon juice,General,0,700,"Dammit, Jen!"
3946,36.966875,ml,Gin,Gin,1,701,Danagroni
3947,29.5735,ml,Campari,Liqueur,10,701,Danagroni
3948,29.5735,ml,"Sweet vermouth, Carpano Punt e Mes",Wine,8,701,Danagroni
3949,2,ds,Bitters (Dead Rabbit Orinoco),General,0,701,Danagroni
3950,1,ds,Bitters (Xocolatl Mole),General,0,701,Danagroni
3951,44.36025,ml,"Rum, Bacardi 8",Rum,2,702,Dandara
3952,14.78675,ml,"Manzanilla sherry, La Gitana",Wine,8,702,Dandara
3953,14.78675,ml,Averna,Liqueur,10,702,Dandara
3954,1,ds,Balsamic Vinegar,General,0,702,Dandara
3955,4,ds,Orange bitters,General,0,702,Dandara
3956,1,twst,Orange peel,General,0,702,Dandara
3957,44.36025,ml,Blanco Tequila,Tequila,6,703,Dank Back
3958,22.180125,ml,Aperol,Liqueur,10,703,Dank Back
3959,7.393375,ml,"Falernum, Velvet Falernum",Liqueur,10,703,Dank Back
3960,59.147,ml,Rye,Whisky,4,704,Dark Day
3961,22.180125,ml,Grapefruit juice,General,0,704,Dark Day
3962,1,t,Wild hibiscus syrup,General,0,704,Dark Day
3963,1,t,"Bitters, Angostura",General,0,704,Dark Day
3964,1,t,Amer Picon,Liqueur,10,704,Dark Day
3965,29.5735,ml,Mezcal,Mezcal,20,705,Dark Entries
3966,29.5735,ml,Rhum Agricole,Rum,2,705,Dark Entries
3967,14.78675,ml,"Amaro, Cappelletti Sfumato Rabarbaro",Liqueur,10,705,Dark Entries
3968,14.78675,ml,Aperol,Liqueur,10,705,Dark Entries
