,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
3840,,,Dehydrated jalapeño slice,Garnish,11,3645,Purpurina Cocktail,https://www.diffordsguide.com/cocktails/recipe/4569/purpurina-cocktail
3841,15,ml,Bourbon whiskey,Whisky,4,3646,Last Flight,https://www.diffordsguide.com/cocktails/recipe/4567/last-flight
3842,15,ml,Green Chartreuse liqueur,Liqueur,10,3646,Last Flight,https://www.diffordsguide.com/cocktails/recipe/4567/last-flight
3843,15,ml,Bittersweet orange-red aperitivo,Liqueur,10,3646,Last Flight,https://www.diffordsguide.com/cocktails/recipe/4567/last-flight
3844,15,ml,Lemon juice,General,0,3646,Last Flight,https://www.diffordsguide.com/cocktails/recipe/4567/last-flight
3845,,,Micro paper plane,Garnish,11,3646,Last Flight,https://www.diffordsguide.com/cocktails/recipe/4567/last-flight
3846,45,ml,Rémy Martin 1738 Cognac,Brandy,5,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3847,15,ml,Straight rye whiskey,Whisky,4,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3848,5,ml,Sugar syrup (rich),General,0,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3849,4,dash,Peychaud's Bitters,General,0,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3850,3,dash,La Fée Parisienne absinthe,Spirits,21,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3851,2,dash,Angostura Aromatic Bitters,General,0,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3852,2,dash,Saline solution,General,0,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3853,15,ml,Water (chilled),General,0,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3854,,,Lemon zest twist,Garnish,11,3647,The JP Sazerac,https://www.diffordsguide.com/cocktails/recipe/4566/the-jp-sazerac
3855,50,ml,Rutte Dry Gin,Gin,1,3648,Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling
3856,12.5,ml,Giffard Banane du Brésil liqueur,Liqueur,10,3648,Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling
3857,10,ml,Fino sherry,Wine,8,3648,Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling
3858,25,ml,Lemon juice,General,0,3648,Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling
3859,10,ml,Sugar syrup (rich),General,0,3648,Banana Calling,https://www.diffordsguide.com/cocktails/recipe/4564/banana-calling
3860,2,slice,Red fresno,General,0,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3861,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3862,15,ml,De Kuyper Triple Sec (40%) (infused with Earl Grey tea),Liqueur,10,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3863,20,ml,Lemon juice,General,0,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3864,2,dash,Orange Bitters by Angostura,General,0,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3865,7.5,ml,Agave syrup,General,0,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3866,,,Lemon zest twist,Garnish,11,3649,Fire & Brimstone,https://www.diffordsguide.com/cocktails/recipe/4440/fire-and-brimstone
3867,45,ml,Italian red bitter liqueur,Liqueur,10,3650,Garibaldi,https://www.diffordsguide.com/cocktails/recipe/825/garibaldi
3868,2.5,ml,Sugar syrup (rich),General,0,3650,Garibaldi,https://www.diffordsguide.com/cocktails/recipe/825/garibaldi
3869,120,ml,Orange juice (freshly squeezed),General,0,3650,Garibaldi,https://www.diffordsguide.com/cocktails/recipe/825/garibaldi
3870,,,Orange wedge,Garnish,11,3650,Garibaldi,https://www.diffordsguide.com/cocktails/recipe/825/garibaldi
3871,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3651,La Alianza,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
3872,30,ml,Lillet Rosé,Wine,8,3651,La Alianza,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
3873,15,ml,Gentian liqueur,Liqueur,10,3651,La Alianza,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
3874,,,Wide grapefruit zest twist,Garnish,11,3651,La Alianza,https://www.diffordsguide.com/cocktails/recipe/4381/la-alianza
3875,50,ml,Ketel One Vodka,Vodka,3,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3876,7.5,ml,Galliano L'Autentico liqueur,Liqueur,10,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3877,15,ml,Lime juice,General,0,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3878,10,ml,Sugar syrup (rich),General,0,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3879,1,dash,La Fée Parisienne absinthe,Spirits,21,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3880,,,Mint leaf pegged to rim,Garnish,11,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3881,,,mint sprig,Garnish,11,3652,Bernice,https://www.diffordsguide.com/cocktails/recipe/2901/bernice
3882,35,ml,Rutte Dry Gin,Gin,1,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3883,10,ml,Vanilla syrup,General,0,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3884,2,dash,Orange Bitters by Angostura,General,0,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3885,60,ml,Thomas Henry Tonic Water,General,0,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3886,60,ml,Brut champagne or sparkling wine,Wine,8,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3887,,,Orange slice,Garnish,11,3653,G+T Royale,https://www.diffordsguide.com/cocktails/recipe/4346/gt-royale
3888,75,ml,Sauvignon blanc wine,Wine,8,3654,Cucumber Spritz,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
3889,10,ml,Elderflower cordial,Spirits,21,3654,Cucumber Spritz,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
3890,100,ml,Cucumber tonic water,General,0,3654,Cucumber Spritz,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
3891,,,Mint sprig,Garnish,11,3654,Cucumber Spritz,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
3892,,,cucumber zest,Garnish,11,3654,Cucumber Spritz,https://www.diffordsguide.com/cocktails/recipe/4340/cucumber-spritz
3893,60,ml,Bourbon whiskey,Whisky,4,3655,Schnitzelburg,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
3894,30,ml,Vermouth amaro,Wine,8,3655,Schnitzelburg,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
3895,7.5,ml,Luxardo Maraschino liqueur,Liqueur,10,3655,Schnitzelburg,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
3896,7.5,ml,Fernet liqueur,Liqueur,10,3655,Schnitzelburg,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
3897,,,Lemon zest twist,Garnish,11,3655,Schnitzelburg,https://www.diffordsguide.com/cocktails/recipe/4240/schnitzelburg
3898,52.5,ml,Bourbon whiskey,Whisky,4,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3899,7.5,ml,Bebo Coffee Liqueur,Liqueur,10,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3900,15,ml,Lemon juice,General,0,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3901,15,ml,Pineapple juice,General,0,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3902,15,ml,Cold brew coffee,General,0,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3903,,,white tea,Garnish,11,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3904,,,coconut foam,Garnish,11,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3905,,,white tea,Garnish,11,3656,Coffee Coolatta,https://www.diffordsguide.com/cocktails/recipe/4239/coffee-coolatta
3906,22.5,ml,Rutte Dry Gin,Gin,1,3657,Montreal Cocktail (official city cocktail),https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail
3907,22.5,ml,Canadian rye whisky,Whisky,4,3657,Montreal Cocktail (official city cocktail),https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail
3908,22.5,ml,Bittersweet orange-red aperitivo,Liqueur,10,3657,Montreal Cocktail (official city cocktail),https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail
3909,22.5,ml,Gentian liqueur,Liqueur,10,3657,Montreal Cocktail (official city cocktail),https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail
3910,,,Grapefruit zest twist,Garnish,11,3657,Montreal Cocktail (official city cocktail),https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail
3911,2,slice,Root ginger,General,0,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3912,20,ml,Ketel One Citroen Vodka,Vodka,3,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3913,7.5,ml,Spicy chili pepper syrup,General,0,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3914,2.5,ml,Lemon juice,General,0,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3915,,,Brut champagne or sparkling wine,Wine,8,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3916,,,Holly sprig,Garnish,11,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3917,,,Luxardo Maraschino cherry,Garnish,11,3658,The Reindeer,https://www.diffordsguide.com/cocktails/recipe/3973/the-reindeer
3918,50,ml,Cachaça,Rum,2,3659,Rabo-de-Galo,https://www.diffordsguide.com/cocktails/recipe/3889/rabo-de-galo
3919,15,ml,Rosso/rouge (sweet) vermouth,Wine,8,3659,Rabo-de-Galo,https://www.diffordsguide.com/cocktails/recipe/3889/rabo-de-galo
3920,15,ml,Cynar or other carciofo amaro,Liqueur,10,3659,Rabo-de-Galo,https://www.diffordsguide.com/cocktails/recipe/3889/rabo-de-galo
3921,1,dash,Hopped grapefruit bitters (optional),General,0,3659,Rabo-de-Galo,https://www.diffordsguide.com/cocktails/recipe/3889/rabo-de-galo
3922,,,Orange zest twist,Garnish,11,3659,Rabo-de-Galo,https://www.diffordsguide.com/cocktails/recipe/3889/rabo-de-galo
3923,60,ml,Calvados & straight applejacks,Brandy,5,3660,Instaspam,https://www.diffordsguide.com/cocktails/recipe/3879/instaspam
3924,30,ml,Cranberry & morello cherry puree,General,0,3660,Instaspam,https://www.diffordsguide.com/cocktails/recipe/3879/instaspam
3925,,,ice cream,Garnish,11,3660,Instaspam,https://www.diffordsguide.com/cocktails/recipe/3879/instaspam
3926,60,ml,Ketel One Vodka,Vodka,3,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3927,30,ml,Kiwi fruit puree,General,0,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3928,30,ml,Half and Half,General,0,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3929,30,ml,Pasteurised egg white (or aquafaba),General,0,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3930,,,Thomas Henry Soda Water,General,0,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3931,,,Mint sprigs,Garnish,11,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3932,,,dried citrus fruit wheels,Garnish,11,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3933,,,cinnamon stick,Garnish,11,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3934,,,red amaranth leaves,Garnish,11,3661,Eight Foot Fizz,https://www.diffordsguide.com/cocktails/recipe/3878/eight-foot-fizz
3935,1,,Egg (white & yolk),General,0,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3936,22.5,ml,Straight rye whiskey,Whisky,4,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3937,22.5,ml,Yellow Chartreuse liqueur,Liqueur,10,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3938,22.5,ml,Bénédictine D.O.M. liqueur,Liqueur,10,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3939,5,ml,Sugar syrup (rich),General,0,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3940,,,cinnamon,Garnish,11,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3941,,,nutmeg,Garnish,11,3662,Colleen Bawn,https://www.diffordsguide.com/cocktails/recipe/3877/colleen-bawn
3942,30,ml,Rémy Martin 1738 Cognac,Brandy,5,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3943,30,ml,Straight rye whiskey,Whisky,4,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3944,15,ml,Vermouth amaro,Wine,8,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3945,10,ml,Difford's Falernum liqueur,Liqueur,10,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3946,3,dash,Angostura Aromatic Bitters,General,0,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3947,,,Lemon zest twist,Garnish,11,3663,Brooklyn's Finest,https://www.diffordsguide.com/cocktails/recipe/3875/brooklyns-finest
3948,45,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3664,Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
3949,15,ml,Vermouth amaro,Wine,8,3664,Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
3950,15,ml,Orange Curaçao liqueur,Liqueur,10,3664,Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
3951,3,drop,Xocolatl mole bitters,General,0,3664,Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
3952,,,Place cocktail stick in glass,Garnish,11,3664,Farmer's Tan,https://www.diffordsguide.com/cocktails/recipe/3874/farmers-tan
3953,45,ml,Ketel One Vodka,Vodka,3,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3954,10,ml,Americano Bianco,Wine,8,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3955,2.5,ml,Giffard Crème de Pêche de Vigne liqueur,Liqueur,10,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3956,2,dash,La Fée Parisienne absinthe,Spirits,21,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3957,,,Grapefruit zest twist,Garnish,11,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3958,,,drop eucalyptus oil,Garnish,11,3665,Yuliya Martini,https://www.diffordsguide.com/cocktails/recipe/3872/yuliya-martini
3959,2.5,ml,Crème de violette liqueur,Liqueur,10,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3960,3,,Blueberry,General,0,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3961,60,ml,Light white rum,Rum,2,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3962,20,ml,Lime juice,General,0,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3963,15,ml,Lavender syrup,General,0,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3964,10,ml,Fiorente Elderflower liqueur,Liqueur,10,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3965,,,dried lavender,Garnish,11,3666,Floral Daiquiri,https://www.diffordsguide.com/cocktails/recipe/3873/floral-daiquiri
3966,30,ml,Pisco,Brandy,5,3667,Apairoteef,https://www.diffordsguide.com/cocktails/recipe/3871/apairoteef
3967,30,ml,Prosecco sparkling wine,Wine,8,3667,Apairoteef,https://www.diffordsguide.com/cocktails/recipe/3871/apairoteef
3968,,,Lemon zest twist,Garnish,11,3667,Apairoteef,https://www.diffordsguide.com/cocktails/recipe/3871/apairoteef
3969,45,ml,Rutte Old Simon Genever,Liqueur,10,3668,Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says
3970,15,ml,Gentian liqueur,Liqueur,10,3668,Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says
3971,5,ml,Galliano L'Autentico liqueur,Liqueur,10,3668,Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says
3972,5,ml,Bigallet Genepi Grand Tetras,Liqueur,10,3668,Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says
3973,5,ml,Dutch Cacao white crème de cacao,Liqueur,10,3668,Simon Says,https://www.diffordsguide.com/cocktails/recipe/3825/simon-says
3974,30,ml,La Fée Parisienne absinthe,Spirits,21,3669,Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
3975,15,ml,Lime juice,General,0,3669,Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
3976,7.5,ml,Sugar syrup (rich),General,0,3669,Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
3977,105,ml,Thomas Henry Ginger Beer,Beer,7,3669,Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
3978,,,Lime wedge,Garnish,11,3669,Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule
3979,45,ml,Straight rye whiskey,Whisky,4,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3980,22.5,ml,Rosso/rouge (sweet) vermouth,Wine,8,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3981,15,ml,Bénédictine D.O.M. liqueur,Liqueur,10,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3982,1,dash,Angostura Aromatic Bitters,General,0,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3983,,,Lemon zest twist,Garnish,11,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3984,,,Luxardo Maraschino cherry,Garnish,11,3670,Preakness Cocktail,https://www.diffordsguide.com/cocktails/recipe/3302/preakness-cocktail
3985,60,ml,Rutte Old Simon Genever,Liqueur,10,3671,Gin Cocktail,https://www.diffordsguide.com/cocktails/recipe/2173/gin-cocktail
3986,10,ml,Orange Curaçao liqueur,Liqueur,10,3671,Gin Cocktail,https://www.diffordsguide.com/cocktails/recipe/2173/gin-cocktail
3987,5,ml,Sugar syrup (rich),General,0,3671,Gin Cocktail,https://www.diffordsguide.com/cocktails/recipe/2173/gin-cocktail
3988,2,dash,Boker's bitters,General,0,3671,Gin Cocktail,https://www.diffordsguide.com/cocktails/recipe/2173/gin-cocktail
3989,,,Lemon zest twist,Garnish,11,3671,Gin Cocktail,https://www.diffordsguide.com/cocktails/recipe/2173/gin-cocktail
